province;province-href;cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Tshwarangano;http://tshwarangano.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/tshwarangano;Location: Tshwarangano;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Heuwelsig;http://heuwelsig.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/heuwelsig;Location: Heuwelsig;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Keimoes;http://postalcodez.co.za/postalcodes/nc/siyanda/keimoes;Gardenia;http://gardenia.postalcodez.co.za/postalcode/nc/siyanda/keimoes/gardenia;Location: Gardenia;8860;-------;Keimoes;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Oranjekruin;http://oranjekruin.postalcodez.co.za/postalcode/nc/siyanda/upington/oranjekruin;Location: Oranjekruin;-------;8807;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Calvinia;http://postalcodez.co.za/postalcodes/nc/namakwa/calvinia;Middelpos;http://middelpos.postalcodez.co.za/postalcode/nc/namakwa/calvinia/middelpos;Location: Middelpos;-------;8193;Calvinia;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Postmasburg;http://postalcodez.co.za/postalcodes/nc/siyanda/postmasburg;Dingleton;http://dingleton.postalcodez.co.za/postalcode/nc/siyanda/postmasburg/dingleton;Location: Dingleton;8445;8445;Postmasburg;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Springbok;http://postalcodez.co.za/postalcodes/nc/namakwa/springbok;Springbok;http://springbok.postalcodez.co.za/postalcode/nc/namakwa/springbok/springbok;Location: Springbok;8240;8240;Springbok;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Daniëlskuil;http://postalcodez.co.za/postalcodes/nc/siyanda/dani-lskuil;Industrial Area;http://industrial-area.postalcodez.co.za/postalcode/nc/siyanda/dani-lskuil/industrial-area;Location: Industrial Area;-------;8405;Daniëlskuil;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Kimdustria;http://kimdustria.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/kimdustria;Location: Kimdustria;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Niekerkshoop;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/niekerkshoop;Blinkpunt;http://blinkpunt.postalcodez.co.za/postalcode/nc/pixley-ka-seme/niekerkshoop/blinkpunt;Location: Blinkpunt;-------;8930;Niekerkshoop;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Rietfontein;http://postalcodez.co.za/postalcodes/nc/siyanda/rietfontein;Rietfontein;http://rietfontein.postalcodez.co.za/postalcode/nc/siyanda/rietfontein/rietfontein;Location: Rietfontein;8811;-------;Rietfontein;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Rainbow Valley;http://rainbow-valley.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/rainbow-valley;Location: Rainbow Valley;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Britstown;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/britstown;Britstown;http://britstown.postalcodez.co.za/postalcode/nc/pixley-ka-seme/britstown/britstown;Location: Britstown;8782;8782;Britstown;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Ga-Sehunelo;http://postalcodez.co.za/postalcodes/nc/kgalagadi/ga-sehunelo;Codesa 2;http://codesa-2.postalcodez.co.za/postalcode/nc/kgalagadi/ga-sehunelo/codesa-2;Location: Codesa 2;9323;-------;Ga-Sehunelo;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Ritchie Uit 2;http://ritchie-uit-2.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/ritchie-uit-2;Location: Ritchie Uit 2;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Hillside Uit 42;http://hillside-uit-42.postalcodez.co.za/postalcode/nc/siyanda/upington/hillside-uit-42;Location: Hillside Uit 42;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Douglas;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/douglas;Douglas;http://douglas.postalcodez.co.za/postalcode/nc/pixley-ka-seme/douglas/douglas;Location: Douglas;8730;8730;Douglas;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Ga-Sehunelo;http://postalcodez.co.za/postalcodes/nc/kgalagadi/ga-sehunelo;Shuping;http://shuping.postalcodez.co.za/postalcode/nc/kgalagadi/ga-sehunelo/shuping;Location: Shuping;9323;-------;Ga-Sehunelo;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Garies;http://postalcodez.co.za/postalcodes/nc/namakwa/garies;Garies;http://garies.postalcodez.co.za/postalcode/nc/namakwa/garies/garies;Location: Garies;8220;8220;Garies;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Prieska;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/prieska;De Heuwel X15;http://de-heuwel-x15.postalcodez.co.za/postalcode/nc/pixley-ka-seme/prieska/de-heuwel-x15;Location: De Heuwel X15;-------;8940;Prieska;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Kimberley;http://postalcodez.co.za/postalcodes/nc/siyanda/kimberley;Kimberley Ext 16;http://kimberley-ext-16.postalcodez.co.za/postalcode/nc/siyanda/kimberley/kimberley-ext-16;Location: Kimberley Ext 16;8301;-------;Kimberley;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Port Nolloth;http://postalcodez.co.za/postalcodes/nc/namakwa/port-nolloth;Lekkersing;http://lekkersing.postalcodez.co.za/postalcode/nc/namakwa/port-nolloth/lekkersing;Location: Lekkersing;8283;8283;Port Nolloth;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Victoria West;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/victoria-west;New Brighton;http://new-brighton.postalcodez.co.za/postalcode/nc/pixley-ka-seme/victoria-west/new-brighton;Location: New Brighton;-------;7070;Victoria West;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Rooipanville;http://rooipanville.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/rooipanville;Location: Rooipanville;-------;8745;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Bulletrap;http://postalcodez.co.za/postalcodes/nc/namakwa/bulletrap;Bulletrap;http://bulletrap.postalcodez.co.za/postalcode/nc/namakwa/bulletrap/bulletrap;Location: Bulletrap;-------;8260;Bulletrap;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Kamieskroon;http://postalcodez.co.za/postalcodes/nc/namakwa/kamieskroon;Kamiesberg;http://kamiesberg.postalcodez.co.za/postalcode/nc/namakwa/kamieskroon/kamiesberg;Location: Kamiesberg;-------;8261;Kamieskroon;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;De Aar Uit 18;http://de-aar-uit-18.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/de-aar-uit-18;Location: De Aar Uit 18;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Mankurwane;http://postalcodez.co.za/postalcodes/nc/frances-baard/mankurwane;Ikageleng;http://ikageleng.postalcodez.co.za/postalcode/nc/frances-baard/mankurwane/ikageleng;Location: Ikageleng;8345;-------;Mankurwane;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Vanderkloof;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/vanderkloof;Vanderkloof;http://vanderkloof.postalcodez.co.za/postalcode/nc/pixley-ka-seme/vanderkloof/vanderkloof;Location: Vanderkloof;8771;8771;Vanderkloof;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Douglas;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/douglas;Bongani;http://bongani.postalcodez.co.za/postalcode/nc/pixley-ka-seme/douglas/bongani;Location: Bongani;8730;8735;Douglas;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Perdeberg;http://perdeberg.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/perdeberg;Location: Perdeberg;-------;8335;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Springbok;http://postalcodez.co.za/postalcodes/nc/namakwa/springbok;Bergsig;http://bergsig.postalcodez.co.za/postalcode/nc/namakwa/springbok/bergsig;Location: Bergsig;8240;8240;Springbok;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Niekerkshoop;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/niekerkshoop;Ou Woonbuurt;http://ou-woonbuurt.postalcodez.co.za/postalcode/nc/pixley-ka-seme/niekerkshoop/ou-woonbuurt;Location: Ou Woonbuurt;-------;8930;Niekerkshoop;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Green Grass;http://postalcodez.co.za/postalcodes/nc/frances-baard/green-grass;Green Grass;http://green-grass.postalcodez.co.za/postalcode/nc/frances-baard/green-grass/green-grass;Location: Green Grass;-------;8568;Green Grass;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Springbok;http://postalcodez.co.za/postalcodes/nc/namakwa/springbok;Aggeneys;http://aggeneys.postalcodez.co.za/postalcode/nc/namakwa/springbok/aggeneys;Location: Aggeneys;-------;8893;Springbok;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Olifantshoek;http://postalcodez.co.za/postalcodes/nc/kgalagadi/olifantshoek;Olifantshoek;http://olifantshoek.postalcodez.co.za/postalcode/nc/kgalagadi/olifantshoek/olifantshoek;Location: Olifantshoek;8450;8450;Olifantshoek;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Modderrivier;http://modderrivier.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/modderrivier;Location: Modderrivier;-------;8700;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Bloemsmond;http://bloemsmond.postalcodez.co.za/postalcode/nc/siyanda/upington/bloemsmond;Location: Bloemsmond;-------;8810;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Homevale Uit;http://homevale-uit.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/homevale-uit;Location: Homevale Uit;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Colesberg;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/colesberg;Norvalspont;http://norvalspont.postalcodez.co.za/postalcode/nc/pixley-ka-seme/colesberg/norvalspont;Location: Norvalspont;9797;9797;Colesberg;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Kathu;http://postalcodez.co.za/postalcodes/nc/kgalagadi/kathu;Kathu;http://kathu.postalcodez.co.za/postalcode/nc/kgalagadi/kathu/kathu;Location: Kathu;8446;8446;Kathu;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Askham;http://postalcodez.co.za/postalcodes/nc/siyanda/askham;Askham;http://askham.postalcodez.co.za/postalcode/nc/siyanda/askham/askham;Location: Askham;-------;8814;Askham;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Alexander Bay;http://postalcodez.co.za/postalcodes/nc/namakwa/alexander-bay;Kuboes;http://kuboes.postalcodez.co.za/postalcode/nc/namakwa/alexander-bay/kuboes;Location: Kuboes;-------;8292;Alexander Bay;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Kamieskroon;http://postalcodez.co.za/postalcodes/nc/namakwa/kamieskroon;Soebatsfontein;http://soebatsfontein.postalcodez.co.za/postalcode/nc/namakwa/kamieskroon/soebatsfontein;Location: Soebatsfontein;-------;8257;Kamieskroon;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Windsorton;http://postalcodez.co.za/postalcodes/nc/frances-baard/windsorton;Windsorton;http://windsorton.postalcodez.co.za/postalcode/nc/frances-baard/windsorton/windsorton;Location: Windsorton;8510;8510;Windsorton;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Homevale;http://homevale.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/homevale;Location: Homevale;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Upington Uit 19;http://upington-uit-19.postalcodez.co.za/postalcode/nc/siyanda/upington/upington-uit-19;Location: Upington Uit 19;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
